area,rooms,bathroom,parkingSpaces,floor,animal,furniture,hoa,rentAmount,propertyTax,fireInsurance,total
218,3,3,3,17,0,0,2300,4000,775,51,7126
400,3,5,4,20,1,1,3500,10000,1250,127,14880
25,1,1,1,1,0,0,0,550,84,8,642
360,5,3,3,0,1,0,0,3500,0,63,3563
72,2,1,1,9,1,0,990,2630,378,34,4032
45,2,1,1,17,1,0,300,1600,34,21,1955
340,3,5,5,0,1,0,0,4600,211,76,4887
130,3,3,2,0,1,0,0,3100,130,47,3277
72,3,2,2,15,1,0,616,3000,245,39,3900
50,1,1,0,0,0,0,0,900,0,14,914
100,2,2,0,8,0,1,1100,4999,50,64,6213
270,3,2,4,21,1,0,3200,13000,1250,165,17620
60,2,1,1,3,1,0,122,1325,0,18,1465
46335,4,8,5,11,1,1,960,8500,646,114,10220
700,3,3,8,0,1,0,0,10000,807,164,10970
550,4,5,0,1,1,0,2700,8800,0,112,11610
21,1,1,1,2,0,0,1000,980,0,14,1994
55,1,2,1,17,1,0,777,3800,100,49,4726
40,1,2,1,28,0,1,1935,4200,318,54,6507
50,1,1,1,12,0,1,571,1500,100,20,2191
52,1,1,1,15,1,1,650,3950,290,51,4941
46,2,1,1,6,1,0,280,1434,9,19,1742
20,1,1,1,0,1,1,0,1100,0,15,1115
50,1,1,0,0,1,0,0,1050,59,16,1125
49,1,2,1,10,1,0,761,2400,133,31,3325
440,3,2,3,6,0,0,100,10500,84,154,10840
59,2,1,1,2,1,0,382,900,62,14,1358
150,4,1,3,1,1,0,0,2300,0,38,2338
100,3,2,0,7,1,0,750,2020,132,26,2928
72,2,2,1,4,1,0,880,2100,27,27,3034
500,7,7,8,0,0,1,0,9000,1667,136,10800
264,3,5,0,0,1,0,0,6000,488,91,6579
76,2,2,2,14,1,0,909,5500,299,70,6778
16,1,1,0,1,0,0,0,870,0,12,882
198,3,2,2,8,1,0,1400,3250,334,42,5026
190,3,2,1,3,1,0,1600,4000,100,51,5751
210,4,4,4,4,0,0,2857,11500,1480,146,15980
233,3,1,1,0,1,0,0,2700,239,41,2980
180,3,2,2,0,1,0,0,11000,150,166,11320
1020,5,4,6,0,1,1,0,6520,654,107,7281
320,3,3,2,0,1,0,0,7200,600,109,7909
116,3,2,2,5,1,0,1884,3800,518,49,6251
128,2,1,1,9,1,1,1200,8500,9,108,9817
42,2,1,1,4,1,0,191,1020,0,13,1224
70,2,1,1,6,1,0,660,3800,45,49,4554
320,3,4,4,7,1,1,3440,15000,1659,191,20290
77,2,2,1,9,1,0,725,1200,71,16,2012
208,3,3,3,4,1,1,2490,15000,1200,191,18880
115,3,3,3,0,1,0,0,2400,71,37,2508
60,2,1,1,1,1,1,400,1300,25,19,1744
50,1,1,0,1,1,0,200,1045,30,16,1291
108,2,4,2,7,1,0,1289,4500,522,58,6369
64,2,2,1,7,0,0,1182,6950,276,89,8497
178,3,2,1,0,1,1,0,3500,130,53,3683
53,1,1,0,2,1,1,240,1480,42,22,1784
118,3,2,0,2,1,0,1334,1560,210,21,3125
65,2,1,1,3,1,0,420,1250,53,16,1739
180,3,3,2,6,1,0,2000,7000,475,91,9566
348,3,3,3,0,1,0,0,4850,400,73,5323
150,3,3,1,3,0,0,2229,4500,484,58,7271
45,1,1,0,6,1,0,350,650,28,10,1038
37,1,1,1,3,0,1,485,3300,13,42,3840
540,4,4,6,0,1,0,0,5220,1542,79,6841
521,5,2,3,0,1,0,0,10000,743,164,10910
147,4,3,3,8,1,0,1600,4800,284,61,6745
130,3,2,1,8,1,0,1889,2610,450,34,4983
190,3,2,1,0,1,0,0,3700,0,56,3756
28,1,1,0,16,1,0,1100,730,99,10,1939
160,3,3,3,0,0,0,1509,5850,528,88,7975
310,3,2,0,5,1,0,2500,5200,595,68,8363
530,4,5,6,0,0,0,0,13000,0,196,13200
59,2,1,1,9,1,1,801,1200,0,16,2017
800,5,4,8,0,1,0,0,14200,2250,214,16660
77,2,1,0,3,1,0,590,2050,7,26,2673
160,3,2,1,6,1,0,1500,4300,500,55,6355
47,1,1,1,15,1,0,530,1800,0,23,2353
52,2,1,1,1,1,0,160,1000,0,14,1174
60,1,2,1,2,1,0,1155,4000,112,51,5318
120,3,3,2,9,1,0,750,3000,500,39,4289
55,2,1,0,2,0,0,0,850,50,12,912
110,3,3,2,0,1,0,560,3200,88,49,3897
145,3,4,0,2,1,1,250,2950,75,44,3319
88,2,4,2,8,1,0,840,2300,379,30,3549
49,2,1,1,11,1,0,350,2000,3,26,2379
26,1,1,0,4,1,1,550,3500,80,45,4175
36,1,1,0,6,1,0,300,1600,60,21,1981
150,3,2,5,0,1,0,0,2100,260,32,2392
77,1,1,1,8,0,0,0,5700,0,73,5773
60,1,1,2,0,1,0,0,1610,50,25,1685
58,2,2,1,1,1,0,761,1190,105,16,2072
145,4,4,3,14,1,0,1663,4500,584,58,6805
408,4,6,3,20,1,0,2800,15000,1667,191,19660
50,1,1,0,0,1,0,0,800,18,13,831
85,3,2,2,12,1,0,900,3300,116,42,4358
210,3,3,3,1,1,0,400,4200,242,56,4898
100,3,1,2,3,1,0,200,1646,73,22,1941
68,2,1,1,6,0,1,480,1900,78,28,2486
42,1,1,1,16,0,0,472,2000,75,26,2573
87,3,1,0,15,1,0,725,1300,105,17,2147
40,1,1,0,1,1,0,240,950,84,13,1287
50,2,1,1,4,1,0,540,1850,133,24,2547
85,2,2,0,7,1,1,660,2520,113,37,3330
55,1,1,1,3,1,1,550,1910,110,28,2598
127,2,2,2,5,1,0,1550,5500,361,70,7481
172,3,5,3,0,1,0,0,5800,607,88,6495
75,2,1,2,2,1,0,380,1200,55,18,1653
50,1,1,1,6,0,0,500,3000,123,39,3662
120,4,2,5,0,1,0,0,4200,0,64,4264
95,3,2,2,15,1,0,720,3490,167,45,4422
300,5,3,6,0,1,0,0,5200,334,86,5620
44,1,1,0,1,1,1,360,1600,0,21,1981
563,3,6,4,12,1,0,5200,15000,1250,220,21670
65,2,2,0,2,0,0,150,1700,84,22,1956
170,2,2,1,9,1,0,884,2940,80,38,3942
22,1,1,1,1,0,1,0,1500,0,20,1520
410,4,4,4,0,1,1,0,4900,466,81,5447
60,2,1,1,2,1,0,561,1400,41,19,2021
47,1,1,0,7,1,0,890,2700,178,35,3803
72,2,2,0,10,1,0,820,1500,70,20,2410
157,4,3,3,3,1,1,1717,9000,108,120,10950
280,3,4,2,0,1,0,0,7000,584,106,7690
68,3,2,1,14,1,0,830,1050,82,14,1976
56,1,1,0,3,0,0,428,560,17,9,1014
140,2,4,1,11,1,0,2200,8900,300,113,11510
50,2,1,0,2,0,0,386,830,55,11,1282
40,2,1,1,3,1,0,320,1200,70,16,1606
260,3,4,4,4,1,1,5000,12000,0,153,17150
700,6,8,8,0,1,1,0,14000,1020,211,15230
130,2,1,0,0,1,1,0,1900,292,29,2221
215,3,2,0,4,0,0,1054,4000,229,51,5334
300,4,3,2,1,1,0,2500,4500,796,58,7854
250,4,5,4,1,1,0,4200,12000,1667,153,18020
80,2,2,1,7,1,1,1180,5435,207,71,6893
54,2,1,0,13,1,1,460,1200,41,18,1719
57,1,2,1,12,0,0,660,650,0,9,1319
130,3,2,1,9,0,0,1500,4500,0,58,6058
48,1,1,2,15,0,1,2121,6800,400,87,9408
318,4,3,0,0,1,0,0,19000,384,338,19720
77,1,2,1,29,1,1,750,7740,209,99,8798
42,1,1,1,14,1,1,1202,2650,243,34,4129
74,3,1,0,0,1,0,0,1600,40,25,1665
452,4,6,4,13,1,0,3033,9980,2500,127,15640
41,1,2,1,6,1,0,400,2400,67,36,2903
90,2,2,2,1,1,0,1200,1917,275,25,3417
145,1,3,1,5,0,1,1200,8000,537,104,9841
70,1,2,0,2,1,0,450,2035,111,26,2622
180,3,4,5,0,1,0,0,3300,266,50,3616
68,2,1,0,12,1,0,470,1300,50,17,1837
300,4,4,3,0,1,0,0,10000,767,151,10920
270,3,3,1,0,1,1,0,6500,23,98,6621
63,1,1,1,3,1,0,298,650,0,9,957
140,2,3,1,3,1,1,1306,5000,250,64,6620
220,5,4,3,0,0,0,0,8000,425,121,8546
90,3,2,2,5,1,0,1478,2500,355,32,4365
62,2,2,1,2,0,1,733,3200,129,41,4103
55,1,1,0,1,0,0,140,770,0,10,920
170,3,2,3,0,1,0,0,4000,180,66,4246
75,3,2,1,1,1,0,290,1100,90,15,1495
150,3,4,3,10,1,0,1700,2490,375,32,4597
270,4,4,2,0,1,0,0,7000,200,125,7325
55,2,1,0,1,0,0,185,1500,27,22,1734
38,1,1,0,4,0,0,457,1050,0,14,1521
87,2,2,1,2,1,0,580,1970,117,29,2696
26,1,1,1,1,1,0,60,750,67,10,887
384,5,4,6,0,0,0,0,5000,435,82,5517
62,2,1,1,2,1,0,100,1050,84,14,1248
70,2,1,1,6,1,0,900,1750,50,23,2723
48,1,1,1,8,1,1,1580,1288,0,19,2887
396,4,4,4,0,1,0,0,10000,750,151,10900
480,3,4,1,3,1,0,5200,7000,1201,91,13490
230,4,4,3,3,1,0,1700,6300,431,84,8515
60,1,1,0,5,1,0,650,2210,84,29,2973
80,2,2,2,2,1,0,1088,1900,420,25,3433
150,4,3,3,5,1,0,1609,7500,525,97,9731
85,3,1,0,2,0,0,150,1100,150,15,1415
25,1,1,0,14,1,0,304,2200,60,28,2592
105,3,3,0,3,1,0,840,2125,111,32,3108
144,4,2,2,6,1,0,1820,4800,667,61,7348
80,3,2,2,301,1,0,750,2600,164,35,3549
100,1,1,0,0,1,0,0,1530,84,23,1637
649,5,5,6,0,1,1,0,15000,1065,246,16310
55,2,1,1,2,1,0,300,850,30,13,1193
68,2,2,1,2,1,0,400,1800,82,27,2309
265,3,3,0,0,1,0,0,8500,475,128,9103
96,2,1,0,9,1,1,940,4387,3,56,5386
241,5,4,3,0,1,0,0,5200,310,86,5596
65,2,1,1,8,1,0,610,900,88,12,1610
71,2,1,1,3,1,0,670,1130,114,15,1929
90,1,1,0,1,0,0,200,1550,167,20,1937
90,3,2,0,9,1,0,900,2100,84,27,3111
42,1,1,1,9,1,0,460,1020,42,13,1535
109,3,1,1,5,1,0,500,1400,42,21,1963
260,4,1,2,5,1,1,3800,15000,1167,194,20160
154,3,3,2,12,1,1,1042,2000,0,26,3068
55,1,1,0,0,0,0,0,1020,21,17,1058
49,2,2,1,8,1,0,632,2400,55,31,3118
56,1,1,0,2,1,1,0,8000,280,102,8382
67,2,1,1,2,1,0,500,1230,42,16,1788
160,4,4,0,9,1,1,1300,3175,787,41,5303
118,3,2,1,3,1,0,300,1800,50,27,2177
47,2,1,1,6,1,0,350,1480,75,20,1925
132,3,4,3,2,0,0,2137,2980,520,38,5675
47,1,1,0,20,1,0,280,755,27,12,1074
60,3,2,1,13,0,0,340,1700,120,22,2182
250,4,5,0,14,1,0,3392,7880,1566,100,12940
400,3,4,5,0,1,1,0,8500,309,152,8961
28,1,1,0,4,1,1,484,2200,0,29,2713
300,3,4,2,9,1,1,2000,14000,1084,178,17260
78,2,1,2,9,1,1,0,5900,0,75,5975
56,2,1,0,3,1,0,250,1800,41,23,2114
110,2,2,0,4,1,1,1356,3360,248,43,5007
65,2,2,1,7,1,0,630,1800,25,23,2478
59,3,1,1,1,1,0,100,1018,63,14,1195
20,1,1,0,1,1,1,602,1800,130,23,2555
65,3,1,1,11,1,0,510,1800,0,23,2333
235,4,4,4,5,1,1,3330,14900,1417,189,19840
137,2,3,2,1,1,0,2800,14000,542,178,17520
28,1,1,0,0,0,1,550,1100,0,15,1665
50,1,1,1,0,0,0,0,1500,80,23,1603
120,3,1,4,0,1,0,0,3500,234,53,3787
80,2,1,0,0,0,0,0,1576,125,24,1725
82,3,1,0,3,0,1,460,2700,50,35,3245
160,3,2,1,0,1,0,0,4700,0,71,4771
51,1,1,0,1,1,1,785,2350,150,30,3315
56,2,1,0,0,1,0,200,1400,0,10,1610
170,3,4,0,14,1,1,2200,4000,800,51,7051
300,4,5,4,19,1,0,3150,3800,1630,49,8629
60,2,1,1,11,1,1,500,3400,23,44,3967
50,1,1,1,2,1,0,470,990,19,13,1492
250,5,6,2,0,1,0,0,9000,717,136,9853
80,2,2,2,12,1,0,900,935,100,13,1948
20,1,1,0,0,1,1,602,1800,130,23,2555
110,2,1,1,6,0,0,1200,3800,250,49,5299
430,4,5,3,0,1,0,0,6000,0,99,6099
144,4,3,3,14,0,1,1050,4500,390,60,6000
80,2,1,1,1,1,0,875,24000,0,305,25180
30,1,1,0,5,1,0,280,580,12,8,880
163,2,3,2,18,1,1,1464,8000,470,102,10040
80,2,2,2,9,1,0,400,2600,113,35,3148
300,5,4,7,0,1,0,0,15000,2292,226,17520
544,4,3,7,0,1,0,0,3200,250,53,3503
95,3,2,2,4,0,0,666,1800,134,24,2624
65,2,1,0,1,1,0,355,1030,24,16,1425
305,4,5,5,26,1,0,5071,14000,2241,187,21500
103,2,2,2,1,0,0,400,1200,100,16,1716
135,3,2,2,3,1,0,1650,2300,775,30,4755
200,3,4,2,13,1,0,1900,7000,677,89,9666
47,2,2,1,12,1,0,500,1000,40,13,1553
35,1,1,0,3,1,0,310,700,80,10,1100
44,2,1,1,2,1,0,244,1000,0,13,1257
82,2,1,1,5,1,0,860,3400,0,44,4304
50,1,1,1,0,0,0,0,900,21,14,935
360,4,3,3,0,1,0,0,3300,171,55,3526
95,3,2,2,2,1,0,350,2500,71,37,2958
83,2,3,2,8,1,0,1555,3200,735,41,5531
60,1,1,1,6,1,0,683,2100,0,27,2810
122,3,2,1,9,1,0,1766,5800,279,74,7919
150,3,4,4,14,1,0,1076,7925,651,101,9753
450,5,4,8,0,1,0,0,3460,400,53,3913
58,2,1,1,4,1,0,350,1000,47,15,1412
380,4,2,4,0,1,0,0,4600,700,70,5370
430,4,5,3,7,1,0,1945,8000,528,107,10580
280,3,5,2,3,1,1,729,5280,500,78,6587
580,5,6,5,0,0,0,0,15000,1153,246,16400
98,2,2,0,2,1,0,310,1100,38,17,1465
40,1,1,1,2,0,0,225,1080,65,14,1384
50,2,1,1,2,0,1,328,2300,0,30,2658
40,1,1,1,11,1,1,1233,4065,202,52,5552
75,4,4,1,9,0,1,700,4500,0,58,5258
72,1,1,1,1,1,0,957,3500,239,46,4742
429,5,4,6,0,1,0,0,12750,2312,192,15250
380,4,2,0,0,1,0,0,8000,0,121,8121
72,3,1,1,3,0,0,300,900,86,12,1298
114,3,3,0,0,1,0,150,2600,171,40,2961
100,3,2,4,0,1,0,0,3880,255,59,4194
120,4,2,2,11,1,0,1630,4000,464,51,6145
100,3,3,2,6,1,0,1250,5500,250,70,7070
170,2,3,2,0,1,0,0,6500,292,116,6908
62,1,2,1,4,1,1,2400,12000,350,153,14900
62,2,2,1,5,1,0,510,2500,158,32,3200
94,2,3,2,18,0,0,1600,4400,325,56,6381
144,3,2,1,7,1,1,1500,8200,622,106,10430
68,2,1,2,1,1,0,520,1200,74,16,1810
42,1,1,0,5,0,1,290,2200,66,33,2589
84,3,1,0,3,1,1,70,1460,44,22,1596
165,3,4,4,15,1,0,2000,10000,799,127,12930
50,2,1,1,9,1,0,390,1072,0,14,1476
65,2,1,1,3,0,1,400,1750,100,26,2276
52,1,1,1,8,0,1,1000,2300,50,30,3380
136,3,3,2,12,1,0,738,3400,115,44,4297
75,2,1,1,3,0,0,200,1100,62,15,1377
212,3,5,3,7,1,0,2300,7000,1084,89,10470
70,2,1,1,1,1,0,580,1400,52,18,2050
57,2,1,1,5,1,1,550,2300,63,30,2943
128,2,3,3,9,1,0,2000,3900,500,50,6450
62,2,2,1,1,0,0,0,2350,0,30,2380
140,3,3,2,0,1,0,0,3800,200,58,4058
55,2,1,1,14,1,0,420,1399,0,18,1837
130,3,2,1,8,1,0,2400,5500,209,70,8179
82,3,2,2,4,0,0,860,2600,209,33,3702
100,3,2,1,5,1,0,1221,1200,38,16,2475
122,2,2,2,10,1,0,1761,3950,640,51,6402
87,2,1,0,2,1,0,300,1300,64,19,1683
70,2,1,2,4,1,0,290,780,0,11,1081
123,3,2,1,1,1,0,2800,3700,237,48,6785
91,3,2,2,3,1,0,400,3390,150,50,3990
50,1,1,0,4,1,0,100,1100,0,14,1214
189,4,3,3,14,1,0,3300,5780,440,74,9594
45,2,1,1,3,1,0,312,850,25,11,1198
35,1,1,0,7,1,1,560,1950,50,26,2586
350,5,5,4,8,0,0,3000,7200,1417,92,11710
73,1,1,0,13,0,0,744,1460,142,20,2366
35,2,1,1,0,1,0,125,2100,0,32,2257
685,4,3,5,11,1,0,3960,13000,3120,165,20250
140,5,2,1,1,1,1,0,3999,200,51,4250
78,3,3,2,10,1,0,639,2800,117,36,3592
200,6,4,2,0,1,0,0,5600,4710,85,10400
102,2,2,1,11,1,1,1900,3000,259,44,5203
48,2,1,1,5,1,0,263,1000,66,13,1342
84,3,2,1,3,0,1,741,2175,185,28,3129
80,2,1,1,0,1,0,30,1300,40,20,1390
391,4,5,2,15,1,0,2900,10000,1999,127,15030
227,4,4,3,7,0,1,2000,15000,750,191,17940
180,3,3,4,27,1,0,1800,6500,859,83,9242
178,4,4,4,1,1,0,1200,3900,409,52,5561
105,1,1,2,29,0,0,1300,8700,417,111,10530
26,1,1,0,4,1,1,400,4300,60,55,4815
200,2,3,1,10,1,0,1750,4500,0,58,6308
78,2,2,2,3,1,0,150,1300,100,18,1568
309,4,5,3,0,1,0,0,12000,734,181,12920
66,3,2,1,11,1,0,400,1500,40,22,1962
20,1,1,0,11,0,1,0,1650,0,22,1672
35,1,1,1,13,1,0,475,750,32,10,1267
130,2,4,3,2,1,0,1800,6000,667,77,8544
120,3,1,0,1,1,0,0,1210,207,16,1433
75,2,2,0,1,0,0,670,2200,59,29,2958
120,3,3,2,23,0,0,1500,7300,400,93,9293
65,2,1,1,1,1,1,0,1530,0,20,1550
20,1,1,0,0,1,1,602,1800,130,23,2555
62,3,1,2,1,1,0,750,1400,156,18,2324
129,3,4,2,8,1,0,1800,3000,600,39,5439
70,2,2,4,0,1,0,0,3000,190,46,3236
38,1,1,0,12,0,0,600,1700,82,22,2404
120,3,3,3,7,1,0,800,5000,0,74,5874
180,2,3,2,0,1,0,0,3150,301,48,3499
82,1,1,2,1,1,0,1650,8000,267,102,10020
58,2,2,2,7,1,0,304,1400,100,19,1823
52,2,1,1,3,0,0,450,2400,78,31,2959
67,2,1,0,3,1,0,385,1300,56,17,1758
100,3,1,1,2,1,0,0,2900,301,39,3240
570,4,5,4,14,1,0,3800,10870,2016,138,16820
54,2,1,1,1,1,0,280,2200,0,28,2508
150,4,2,0,0,1,0,0,2500,184,38,2722
32,1,1,1,11,1,1,652,3870,42,50,4614
127,3,2,2,1,1,0,0,5000,250,76,5326
58,2,1,1,0,1,0,170,800,24,12,1006
230,3,2,2,0,1,1,0,4590,309,69,4968
60,1,1,0,0,0,0,0,1600,192,25,1817
60,1,1,0,2,0,1,100,1170,0,18,1288
245,3,5,4,13,1,1,2450,11500,1584,146,15680
180,3,2,2,2,1,0,2500,7000,1200,89,10790
42,1,1,1,2,1,0,280,900,19,14,1213
41,1,1,0,5,1,1,300,1090,84,16,1490
800,4,4,3,0,1,0,0,8000,834,132,8966
700,7,6,5,0,1,0,0,15000,1161,246,16410
140,3,3,2,0,1,0,0,2300,0,35,2335
222,4,3,2,13,1,0,2300,4000,200,59,6559
122,3,3,2,2,1,0,600,2500,149,37,3286
62,1,1,0,7,0,1,943,2700,156,35,3834
107,2,2,0,6,0,0,799,3150,0,40,3989
59,2,2,0,2,0,1,510,1400,112,19,2041
40,1,1,0,4,1,1,510,1360,1,18,1889
72,3,1,1,1,1,1,470,1075,49,14,1608
400,4,6,4,15,1,0,1840,6000,668,80,8588
84,2,3,2,25,1,1,634,6900,165,88,7787
80,3,2,2,11,1,0,700,1800,167,24,2691
90,2,2,0,0,1,0,0,1750,0,27,1777
413,4,4,0,1,1,0,2314,7900,692,106,11010
120,4,4,1,0,1,0,0,4500,67,68,4635
66,2,1,1,3,1,0,200,1000,25,14,1239
140,3,2,1,22,0,0,732,3000,305,39,4076
190,4,2,2,4,1,0,970,3500,287,47,4804
325,5,5,4,0,1,0,0,6000,420,91,6511
60,2,2,0,15,1,1,1640,2300,205,30,4175
310,4,4,3,0,1,0,0,7000,675,106,7781
100,2,2,2,6,1,1,1700,6500,42,83,8325
120,2,1,0,3,1,0,830,1100,95,14,2039
52,2,1,1,4,0,0,180,730,0,10,920
52,2,1,1,17,1,0,540,1100,45,14,1699
115,3,3,1,5,1,0,1035,1900,30,25,2990
47,1,1,1,5,1,0,390,1000,0,13,1403
66,2,1,1,8,0,0,530,1780,0,23,2333
100,2,1,2,0,1,0,0,1650,0,25,1675
55,2,1,1,2,1,0,300,1319,75,20,1714
200,3,4,3,20,0,1,2450,12000,1261,153,15860
51,2,1,1,1,0,0,390,800,50,11,1251
140,3,3,2,6,1,0,2420,2580,1000,33,6033
200,4,4,3,4,1,0,1200,4200,580,56,6036
30,2,2,1,1,1,0,250,1275,50,19,1594
87,3,2,2,11,1,0,700,3500,125,47,4372
100,3,2,1,6,1,0,1374,1800,211,27,3412
48,1,1,1,8,0,0,415,2000,0,8,2423
40,1,1,1,20,0,0,800,1160,91,15,2066
78,2,2,1,4,1,0,700,2300,105,34,3139
41,1,2,1,9,1,0,400,2800,67,41,3308
200,3,4,3,5,1,1,3249,5500,843,70,9662
234,3,3,3,0,1,0,0,8200,340,135,8675
136,3,1,0,8,1,1,2000,3000,0,39,5039
250,3,4,4,18,1,0,2200,3300,852,42,6394
125,3,2,1,8,0,1,1164,3000,250,39,4453
86,2,1,0,0,1,0,0,1387,130,21,1538
62,2,1,0,8,1,0,504,1100,32,17,1653
120,3,2,2,0,1,0,0,3110,111,47,3268
61,1,1,0,8,1,1,378,1900,43,25,2346
160,3,2,1,5,1,0,1200,2500,170,37,3907
64,1,1,0,3,1,0,680,1100,50,14,1844
70,3,2,1,7,1,0,1292,2100,94,28,3514
258,2,2,1,0,1,0,0,1400,67,22,1489
163,4,3,2,2,1,0,300,2300,136,31,2767
360,4,5,4,8,1,0,3500,1700,1417,22,6639
90,2,2,1,2,0,0,1389,3973,422,52,5836
50,1,1,0,0,1,0,0,1100,0,17,1117
264,4,4,1,2,0,1,3200,7000,1067,91,11360
70,2,1,0,5,1,0,950,2500,199,19,3668
126,2,2,1,8,0,0,889,3120,204,40,4253
35,1,1,1,14,0,0,450,2700,0,35,3185
98,2,2,1,2,1,0,465,1300,54,19,1838
47,2,1,1,4,1,0,466,1375,0,18,1859
70,3,2,1,3,1,0,758,2000,109,26,2893
85,3,3,0,0,0,0,550,2500,72,45,3167
90,2,2,1,4,1,0,1200,3800,253,49,5302
250,3,4,3,8,1,0,2850,9000,834,115,12800
160,4,2,0,0,1,0,0,6800,142,104,7046
25,1,1,0,1,0,0,0,1200,35,16,1251
97,2,3,2,15,1,0,768,3300,243,42,4353
33,1,1,0,15,0,0,550,4000,0,51,4601
66,2,1,1,3,1,0,477,1100,44,15,1636
78,3,2,2,1,1,0,780,1540,230,20,2570
248,3,4,3,10,1,0,2200,6000,742,77,9019
163,3,2,1,1,1,0,1100,4000,84,51,5235
332,5,4,3,17,1,0,3200,15000,1167,191,19560
30,1,1,1,10,1,1,730,1850,70,24,2674
172,3,3,3,3,1,0,2000,5000,800,65,7865
100,3,2,0,0,1,0,0,1550,125,26,1701
260,4,4,2,0,1,0,0,5200,184,79,5463
432,5,7,6,21,1,0,3208,15000,3007,191,21410
46,2,1,1,5,0,0,600,1180,25,15,1820
999,5,7,4,0,0,0,100,15000,459,226,15790
274,6,6,2,0,1,0,0,9000,671,148,9819
76,2,1,0,3,1,0,625,1000,50,13,1688
210,4,4,2,1,0,0,1500,4200,283,56,6039
400,4,5,4,0,1,0,3413,11000,2028,166,16610
110,3,2,1,7,1,0,1200,1200,350,16,2766
20,1,1,0,0,1,1,602,1800,130,23,2555
160,3,2,2,0,0,0,0,3500,250,53,3803
95,3,2,2,3,1,0,1200,5800,430,75,7505
38,1,1,0,16,0,0,188,2001,0,26,2215
220,4,3,3,20,1,1,2080,5500,1092,70,8742
396,4,5,6,0,1,0,0,10000,250,164,10410
360,4,7,5,2,1,0,3900,3990,2505,51,10450
25,1,1,0,4,1,1,659,1910,0,25,2594
120,3,2,8,0,1,0,0,3000,386,46,3432
556,6,7,4,0,1,0,0,7500,1084,113,8697
100,3,1,1,0,1,0,0,1970,92,33,2095
40,1,1,0,0,0,0,0,780,17,12,809
55,2,1,1,2,1,0,235,700,0,9,944
60,2,1,0,1,0,0,500,2000,57,26,2583
70,3,1,2,1,0,1,882,3200,140,41,4263
52,2,1,1,7,1,0,616,1200,65,16,1897
110,3,2,1,4,0,0,788,2500,140,33,3461
53,2,1,1,8,1,0,571,1800,22,23,2416
188,1,3,2,10,0,0,1180,8000,550,102,9832
121,3,2,1,10,1,0,800,1900,200,28,2928
80,1,1,1,0,0,0,0,1300,84,20,1404
160,4,2,2,3,1,0,700,2700,305,36,3741
285,4,5,4,6,1,1,200000,20000,1834,254,222100
70,2,1,0,0,1,0,0,1350,0,21,1371
53,2,2,1,0,1,1,443,1900,54,25,2422
320,3,6,3,9,1,0,2000,6490,900,84,9474
96,2,2,2,7,1,1,1320,7500,434,97,9351
35,1,1,1,7,1,0,430,2100,0,27,2557
375,4,5,0,0,1,0,1200,10000,825,151,12180
60,2,1,0,0,1,0,0,1700,245,26,1971
100,7,2,1,0,1,0,0,2800,28,46,2874
82,2,1,0,0,1,1,0,4950,59,76,5085
57,1,1,0,9,1,1,300,6000,17,77,6394
485,5,6,6,23,1,0,5709,13000,2495,165,21370
61,1,2,1,14,0,0,444,1930,87,25,2486
28,1,1,0,8,1,0,453,1009,0,7,1469
130,3,2,1,8,0,1,1200,7500,417,96,9213
119,3,1,0,3,1,0,560,2100,84,31,2775
123,3,1,1,6,0,0,2000,3800,348,49,6197
96,2,1,1,3,1,1,671,1800,52,23,2546
120,3,2,2,4,1,0,1950,5500,250,71,7771
89,3,1,1,7,1,0,1100,2000,90,26,3216
190,3,3,2,10,0,0,2800,9000,888,115,12800
402,4,4,4,0,1,1,0,7500,483,123,8106
40,1,1,0,1,1,0,379,1180,0,16,1575
210,4,3,3,11,1,0,1250,4000,750,51,6051
77,2,2,1,8,1,0,840,3170,34,41,4085
65,3,1,1,3,0,0,245,900,69,12,1226
160,3,4,3,0,1,0,0,2770,475,42,3287
80,2,3,1,15,1,1,602,3100,240,40,3982
110,3,2,0,3,0,1,370,2070,100,31,2571
132,3,2,2,9,1,1,1000,3350,167,49,4566
90,3,2,2,2,1,0,650,3500,325,47,4522
50,2,1,1,2,1,0,100,1540,0,23,1663
55,3,1,1,7,1,1,600,1800,121,23,2544
40,1,1,0,6,1,0,600,3480,142,45,4267
38,2,2,1,10,1,0,1450,3200,200,42,4892
50,2,1,1,0,1,0,510,1100,50,14,1674
136,3,3,1,9,1,0,1530,7500,290,96,9416
140,3,2,2,4,1,0,1450,2700,169,35,4354
150,4,2,2,2,1,0,2900,9000,834,116,12850
65,2,2,1,4,1,0,255,1400,81,19,1755
41,3,2,1,1,0,1,0,6500,0,83,6583
180,3,3,1,0,1,1,1785,6000,294,77,8156
425,4,4,0,0,1,0,0,15000,750,267,16020
70,2,1,1,3,1,1,450,1800,63,27,2340
460,6,6,4,0,1,0,0,6500,109,98,6707
70,2,2,1,11,0,1,2800,6000,835,78,9713
25,1,1,0,23,1,0,432,2200,45,28,2705
274,4,5,6,0,1,0,0,11000,767,166,11930
42,1,1,2,6,1,1,595,3380,0,43,4018
64,2,1,1,4,1,0,600,980,34,15,1629
31,1,1,0,5,1,0,400,1350,67,18,1835
74,2,1,0,2,1,0,589,2850,0,37,3476
110,2,3,3,1,0,0,1600,1890,0,24,3514
20,1,1,0,5,1,1,602,1800,130,23,2555
91,2,3,1,9,1,1,853,2350,221,32,3456
