average_rating,num_pages,ratings_count,text_reviews_count,publication_date
3.76,160,17,0,1164924000.0
4.18,1092,90,9,591656400.0
4.10,1107,87,5,591656400.0
3.14,477,2307,351,1169503200.0
3.94,721,21004,620,967410000.0
4.06,1056,15682,952,893710800.0
3.30,218,67,10,1138053600.0
3.66,304,2500,188,788911200.0
4.07,316,3500,313,949528800.0
3.92,462,12,3,922914000.0
3.80,320,221,34,1162332000.0
3.90,240,767,85,1028149200.0
3.72,255,2757,119,1159650000.0
3.96,160,6494,562,1161637200.0
4.14,309,120421,6140,1152565200.0
3.80,338,8819,394,1046642400.0
4.18,667,94133,2760,1049749200.0
4.11,352,64,9,1151355600.0
3.95,144,1876,147,919634400.0
3.86,107,2448,146,694216800.0
3.44,250,924,25,988664400.0
4.34,617,562,42,659138400.0
4.11,288,17681,1596,959806800.0
3.91,255,7102,604,1381784400.0
4.16,205,3172,380,949960800.0
3.57,216,4870,975,1181595600.0
4.05,352,18922,865,1143496800.0
3.63,166,1562,111,945381600.0
4.19,251,21507,1664,1110232800.0
4.06,304,1029,188,1088629200.0
3.83,164,509,81,1049749200.0
4.29,211,6970,310,1040076000.0
3.99,387,108440,2689,1044309600.0
4.01,416,66503,1661,1158786000.0
3.97,32,1388,64,815176800.0
3.65,432,1799,121,922914000.0
3.72,239,83,20,788824800.0
4.17,715,577,80,1156798800.0
4.15,400,8721,380,604706400.0
4.29,544,2076,95,793317600.0
4.25,608,1724,103,665618400.0
3.78,132,1349,77,994712400.0
4.23,622,7084,202,381362400.0
4.17,1012,274,27,901918800.0
4.43,226,305,15,751150800.0
4.04,106,484,56,1032814800.0
3.94,1,92,28,1151355600.0
3.60,436,433,59,650322000.0
4.06,368,102,11,651877200.0
3.88,288,830,76,-419644800.0
4.06,104,2717,232,900968400.0
4.17,341,60656,4194,907102800.0
3.97,301,11173,345,1093986000.0
3.94,213,1953,116,1157058000.0
4.02,103,4332,320,1031000400.0
3.73,144,14,2,1031000400.0
3.93,256,4145,192,1114894800.0
3.98,492,1643,38,581115600.0
3.86,190,819,31,1164924000.0
4.05,242,270,16,1158267600.0
3.99,111,1679,133,694216800.0
3.97,226,1776,90,1128459600.0
3.76,199,282,20,1077487200.0
3.96,261,296,10,-25228800.0
3.96,480,84,5,1037916000.0
4.22,375,225,20,1159650000.0
3.62,676,4919,160,958597200.0
4.32,385,504,28,1127768400.0
3.77,168,29090,451,1148936400.0
4.25,320,723,36,941580000.0
4.30,1080,34972,1149,1026162000.0
4.20,1136,66298,1383,1026162000.0
4.18,1024,19174,664,1063054800.0
4.05,320,4753,400,1063054800.0
3.71,960,2153,152,466376400.0
4.24,1086,95,13,615243600.0
3.96,288,67,3,999550800.0
3.96,254,28,9,1114808400.0
4.22,505,1316,134,1033419600.0
4.22,0,13,0,1122930000.0
4.22,505,8,2,1033419600.0
4.13,306,697,158,1162245600.0
4.13,291,414947,12116,1129582800.0
3.85,322,1898,201,1078178400.0
0.00,71,0,0,714258000.0
3.90,144,15806,996,975535200.0
4.15,576,103,4,931208400.0
4.02,672,6509,209,1159822800.0
3.74,124,6548,356,859327200.0
3.94,460,329,35,1017694800.0
3.89,352,1681,276,812840400.0
3.97,352,77,11,986850000.0
4.14,492,30493,1767,1101765600.0
4.14,466,17,9,1128114000.0
4.14,380,1,0,1104530400.0
3.27,304,70,6,869778000.0
3.94,242,6548,556,1049662800.0
3.67,197,267,7,823125600.0
3.71,560,11,0,591224400.0
3.54,414,12741,1494,1159218000.0
3.92,302,2243,220,1162332000.0
4.67,216,1,0,1139868000.0
3.90,308,77,14,1004565600.0
3.73,1084,250,38,877989600.0
3.50,336,15,1,1033592400.0
4.09,400,175,17,767739600.0
3.93,512,503,34,1027976400.0
3.94,120,21,5,1099260000.0
3.40,80,5,1,840661200.0
4.29,318,2439,255,557442000.0
3.52,528,3996,278,1180645200.0
3.59,306,336,33,1183323600.0
3.12,528,3621,330,999896400.0
4.03,328,2779,33,670453200.0
4.16,288,1952,70,945813600.0
4.12,272,8541,257,665359200.0
4.03,304,956,37,978300000.0
4.22,288,2253,53,675723600.0
4.13,304,4657,89,662680800.0
4.14,304,2554,67,662680800.0
4.10,260,3618,97,1076882400.0
4.26,352,110,6,1122325200.0
4.26,320,2711,89,982015200.0
4.27,733,214,27,972334800.0
4.18,633,2710,294,1057611600.0
4.42,768,1330,29,1089061200.0
4.18,578,442,52,1074204000.0
3.92,278,192,5,1034024400.0
4.23,441,179639,8119,1196460000.0
3.92,304,536,79,1148936400.0
3.79,336,534,25,1149541200.0
4.23,1181,1623,228,1170108000.0
3.77,400,3115,188,771714000.0
3.77,464,1,0,757375200.0
3.70,205,5052,305,573170400.0
3.73,72,10,3,-183168000.0
4.05,760,8,1,574120800.0
3.12,64,8,1,-184377600.0
3.84,486,892,117,1162418400.0
3.84,442,87406,1182,645483600.0
3.84,290,996,96,1048716000.0
3.84,340,319,27,1110837600.0
4.40,590,583,5,978300000.0
3.18,106,237,39,1079647200.0
3.18,125,16370,1211,900536400.0
3.91,169,93589,6654,1156194000.0
3.90,144,13788,1554,1145826000.0
3.90,160,1521,44,517957200.0
3.93,128,194,32,920930400.0
3.82,240,132584,9341,969829200.0
3.71,128,244,15,889394400.0
3.91,338,154195,2806,1072908000.0
3.91,192,269,24,1039644000.0
3.91,455,1796,98,863125200.0
3.91,384,215,11,1122843600.0
3.43,271,790,93,932158800.0
3.79,272,6769,270,1056574800.0
3.80,527,3083,134,1225490400.0
3.43,386,616,77,1068069600.0
4.07,196,128,12,1125522000.0
4.07,166,1230,62,899240400.0
4.07,160,13,2,1039644000.0
4.07,18,38,7,1133301600.0
4.07,188,73,12,1050872400.0
3.50,748,21851,3510,1117573200.0
3.90,320,1464,100,738882000.0
3.98,256,157,18,838846800.0
3.98,222,188,14,1122843600.0
3.98,240,199,21,1112821200.0
3.82,400,5704,94,1164664800.0
4.02,288,1309,107,1034024400.0
4.27,384,15,0,1142978400.0
3.74,288,375,63,1044050400.0
3.87,409,4208,216,688687200.0
3.89,314,273070,4265,1072908000.0
3.89,3,48,3,1126731600.0
3.89,368,493,25,1091307600.0
3.68,128,138685,2595,1034802000.0
3.68,3,53,3,1117573200.0
3.68,226,51,2,1085346000.0
3.68,256,769,78,1057179600.0
3.88,80,17,0,-301276800.0
3.83,398,17782,493,1036620000.0
4.03,92,364782,5234,1094504400.0
4.02,160,143,18,999291600.0
4.17,884,10050,294,691538400.0
3.89,253,5428,542,679266000.0
4.18,288,1896,124,679266000.0
4.02,132,514,40,728604000.0
3.91,306,1345,114,896389200.0
3.83,328,63,2,1013119200.0
3.63,306,19245,1533,1163455200.0
3.95,388,12609,696,983397600.0
3.96,420,14475,571,1113253200.0
3.82,400,13125,743,1107208800.0
3.94,404,15459,669,1115586000.0
3.89,464,20070,1047,1113253200.0
3.88,263,23811,2348,1126558800.0
3.93,404,11050,624,1109628000.0
3.48,208,2303,161,885247200.0
3.84,464,12371,536,1109628000.0
3.82,413,333,29,1041372000.0
4.45,9,44,1,946936800.0
3.81,496,33459,2602,1146430800.0
3.82,292,85404,3692,1142287200.0
4.08,320,1980,154,987368400.0
3.84,96,21,1,935010000.0
3.87,68,1256,100,1133474400.0
3.64,256,9889,337,912463200.0
3.64,0,64,10,1140040800.0
3.84,304,120,11,804978000.0
3.77,412,424,47,297032400.0
3.83,608,990,97,935960400.0
3.87,352,2703,267,1175461200.0
4.03,752,1396,99,995317200.0
4.00,393,48095,1633,1163368800.0
4.00,419,41805,831,1154293200.0
4.04,390,47196,1464,1178571600.0
3.83,357,32963,2132,1183323600.0
3.53,374,18058,1519,1189371600.0
4.04,400,78780,2118,1116536400.0
4.08,424,269826,5220,1116536400.0
3.25,341,5512,227,796683600.0
4.15,409,103221,2689,1148331600.0
3.96,466,58414,1191,1059685200.0
3.82,368,10970,322,928184400.0
3.98,432,242,15,1059685200.0
4.00,461,52093,985,970347600.0
4.04,421,220,19,993416400.0
4.11,449,369267,4011,1059685200.0
3.68,480,9714,220,954536400.0
3.83,406,34087,1809,1167602400.0
3.96,481,297211,2943,962398800.0
2.86,272,4320,307,828306000.0
3.94,403,36334,905,1128114000.0
4.08,445,187892,7624,1146776400.0
4.02,352,268,13,1116536400.0
3.80,548,16563,849,1078092000.0
3.84,320,48,1,868309200.0
3.68,160,3733,320,925851600.0
3.93,416,42701,1337,954536400.0
3.88,48,862,53,1099260000.0
4.19,32,1561,45,921967200.0
3.77,660,3878,151,857167200.0
3.80,288,22,3,1030827600.0
4.07,232,5299,131,1229378400.0
3.51,177,837,95,1113253200.0
3.78,288,9214,179,1125349200.0
4.13,128,748,105,1161637200.0
4.63,1184,991,55,1095714000.0
4.27,127,7423,319,863384400.0
4.42,54,3720,240,997131600.0
4.41,32,1246,164,823557600.0
3.85,384,156,28,1148763600.0
4.01,172,104,6,1029013200.0
4.14,14,31,2,828133200.0
3.96,404,883,16,587854800.0
3.52,323,701,53,984607200.0
4.06,48,322,41,888184800.0
3.71,258,13674,1166,1086037200.0
3.65,306,152,14,1178571600.0
3.82,144,12610,486,843685200.0
4.11,160,988,31,4831200.0
3.68,392,39,5,586990800.0
3.73,235,26,1,796683600.0
3.84,192,102,8,1146171600.0
3.87,403,36,5,840661200.0
4.04,296,45,2,273445200.0
4.04,296,3,0,989787600.0
3.73,592,56,1,1166738400.0
4.09,416,59,5,861051600.0
3.89,256,1052,23,402181200.0
3.89,352,7,1,888703200.0
4.19,480,35,1,861051600.0
4.17,311,1312,162,1092690000.0
3.88,392,7,1,896648400.0
3.98,176,120,1,1163455200.0
4.34,288,27204,698,1033419600.0
4.06,379,1549,87,1164060000.0
4.17,405,1991,92,-472435200.0
3.65,253,17963,1023,1124226000.0
4.00,80,39,1,1156885200.0
4.42,534,21,1,641854800.0
4.56,3,61,1,1118782800.0
4.45,3,51,1,1121374800.0
4.19,302,924,59,1069970400.0
3.94,402,3896,65,1162850400.0
4.02,326,5062,79,1130796000.0
3.85,355,10329,193,1102284000.0
3.89,381,155,17,965854800.0
4.25,172,46,7,1060290000.0
4.04,352,201,12,-125366400.0
4.25,518,692,26,441496800.0
3.58,144,205,24,1095282000.0
4.14,728,68,3,400971600.0
3.95,400,356,17,975535200.0
3.96,612,97092,1186,737240400.0
4.00,344,486,56,749422800.0
4.13,646,1259,131,468712800.0
3.70,496,218,30,1159822800.0
3.77,431,103,16,625874400.0
4.44,448,9,1,1017093600.0
3.92,376,18255,266,917820000.0
4.15,64,906,171,1015797600.0
3.99,368,693,58,1118005200.0
3.85,288,327,16,929394000.0
3.26,160,269,40,1046124000.0
4.10,208,203,25,575845200.0
4.36,258,2509,137,624056400.0
4.06,413,543,69,948664800.0
3.15,172,115,23,1151355600.0
3.67,142,235,22,1136066400.0
4.36,208,309,7,1165269600.0
4.45,208,450,8,1149541200.0
4.41,208,363,5,1157403600.0
4.42,208,339,5,1175547600.0
3.97,180,129,3,1020027600.0
4.46,208,303,5,1186434000.0
4.41,202,2,1,1053637200.0
4.18,198,122,2,1025038800.0
3.86,350,127,25,378684000.0
4.14,164,15977,415,1109109600.0
4.41,0,113,12,1076968800.0
4.10,448,62,7,1100037600.0
4.12,412,3685,95,968101200.0
3.96,384,402,55,807483600.0
4.00,48,227,15,1159650000.0
4.02,142,405,21,852069600.0
3.70,128,8071,360,1044050400.0
3.47,352,52323,3023,1159218000.0
3.75,280,49145,5344,1138658400.0
3.85,240,1428,204,916696800.0
3.88,186,6,0,1012168800.0
4.42,200,3,1,1058216400.0
4.41,189,4,2,1046124000.0
4.31,191,4,3,1043704800.0
4.10,208,121,3,1022101200.0
4.27,192,91,2,1033074000.0
4.36,188,2,1,1056661200.0
4.39,185,94,1,1038261600.0
4.45,207,3,1,1051563600.0
4.44,202,4,2,1048543200.0
4.43,208,909,15,1158008400.0
4.48,208,897,17,1163455200.0
4.50,208,986,37,1168293600.0
3.91,133,1756,176,1096578000.0
4.41,224,513,12,1110837600.0
4.48,178,19,0,1028926800.0
4.28,183,2728,35,1162245600.0
4.28,196,5616,65,1098738000.0
4.11,197,38296,396,1083013200.0
4.29,184,2765,38,1153774800.0
4.27,194,2993,40,1138658400.0
4.30,193,3359,48,1122325200.0
4.28,192,4059,50,1106604000.0
4.28,184,3052,41,1145912400.0
4.31,184,2683,38,1170108000.0
4.28,186,6,2,1076968800.0
4.30,186,5,1,1087419600.0
4.28,190,7,1,1071612000.0
4.29,188,5,2,1092690000.0
4.27,187,4,0,1100642400.0
4.26,205,1144,18,1152046800.0
4.22,205,985,15,1162850400.0
4.10,187,8921,207,1084914000.0
4.27,207,1012,21,1175547600.0
4.28,203,953,20,1186434000.0
4.11,211,275,7,1028235600.0
4.22,198,61,5,1062622800.0
4.26,208,9,2,960325200.0
4.25,211,289,8,1009144800.0
4.26,195,11,2,997218000.0
4.23,189,331,6,1002574800.0
4.15,191,282,7,1015192800.0
4.22,211,8,2,955227600.0
4.27,207,9,2,971038800.0
4.21,189,329,5,1054674000.0
4.24,189,9,2,989096400.0
4.26,201,16983,428,1162850400.0
4.43,195,174482,3010,1128891600.0
4.39,204,21653,690,1141682400.0
4.34,201,19274,583,1146517200.0
4.43,200,22435,741,1136239200.0
4.43,197,25578,948,1130796000.0
4.39,215,18291,491,1152046800.0
4.43,211,18321,586,1157403600.0
4.21,193,13472,363,1167688800.0
4.22,188,12461,325,1173132000.0
3.71,446,2956,239,1146171600.0
3.64,405,26,6,250725600.0
3.60,275,134,5,261176400.0
4.05,322,9395,616,808174800.0
4.09,375,1444,83,1154984400.0
4.11,376,911,33,1158613200.0
4.12,392,628,26,1164060000.0
3.94,248,900,38,1112562000.0
3.86,247,521,32,1112562000.0
4.11,212,26,3,1046815200.0
4.12,185,10,0,1055883600.0
4.12,171,12,0,1052859600.0
3.88,341,3493,306,1157058000.0
3.70,286,6666,606,1143838800.0
4.30,125,800,91,908830800.0
4.30,314,1044,164,1076968800.0
4.22,387,64196,3525,782600400.0
4.13,579,58,13,494629200.0
3.94,281,1269,93,999291600.0
3.83,239,3489,335,1122843600.0
4.12,211,14393,635,1064869200.0
4.04,280,14549,468,1067292000.0
4.17,48,1322,87,1159650000.0
3.94,281,26096,1053,1101160800.0
4.09,180,73161,1922,999291600.0
4.09,40,6598,600,1051736400.0
4.13,42,21,1,778366800.0
4.12,259,79809,1224,1099260000.0
4.52,496,442,24,867704400.0
4.55,220,161,12,994107600.0
3.87,1056,335,52,1043877600.0
4.21,176,61,4,1149541200.0
4.28,168,63,2,1142892000.0
4.00,158,393,41,1109628000.0
4.19,161,134,9,1118696400.0
4.34,208,5763,75,1165269600.0
4.36,208,6371,85,1149541200.0
4.28,208,7037,81,1133820000.0
4.34,208,7781,70,1175547600.0
4.35,208,6250,60,1170712800.0
4.36,216,5922,81,1180990800.0
4.36,216,5648,76,1186434000.0
4.20,464,2504,172,1173736800.0
3.99,195,141,10,415317600.0
4.11,222,135,5,1167602400.0
4.25,203,128,3,1177966800.0
3.70,307,2261,537,1157576400.0
3.70,310,136123,5852,1125522000.0
3.84,189,2821,199,833230800.0
4.05,400,8080,336,1147122000.0
4.08,301,26,4,1146430800.0
4.44,191,1030,13,1158008400.0
4.45,191,1007,13,1162332000.0
4.45,191,999,13,1167602400.0
4.44,189,984,10,1176152400.0
4.30,192,611,14,1139263200.0
4.32,185,562,11,1149109200.0
4.28,182,478,12,1170280800.0
4.37,179,497,9,1180645200.0
4.28,184,6,0,1100210400.0
4.19,32,645,123,1125522000.0
3.56,304,976,106,1072908000.0
3.93,560,8716,228,1170108000.0
3.96,368,9698,110,1144702800.0
4.17,485,73396,1367,757375200.0
4.00,319,9291,97,1174946400.0
3.95,255,337,10,1148850000.0
4.10,296,23392,1104,1269896400.0
3.77,310,753,13,1128114000.0
4.15,581,56973,1623,1161637200.0
4.26,274,101059,3815,1104530400.0
3.91,312,3643,74,1161637200.0
4.29,358,49912,615,1117573200.0
4.32,347,46937,665,1136066400.0
4.24,264,77540,1396,1104530400.0
4.32,362,61677,1448,1117573200.0
4.28,384,72386,1230,1104530400.0
4.06,297,39680,2780,1022533200.0
4.06,0,117,36,1179694800.0
4.12,224,846,17,936133200.0
4.09,256,459,37,1170194400.0
4.21,112,381,19,1067896800.0
4.17,373,7847,104,1158008400.0
4.22,368,346,31,1122843600.0
3.80,175,353,20,1070229600.0
4.17,336,614,19,754696800.0
4.45,265,276,5,1151528400.0
3.97,348,50103,5030,1023742800.0
3.97,144,37,4,1152565200.0
3.98,429,19537,171,1197928800.0
4.02,417,131,4,891378000.0
4.05,436,21965,92,859842000.0
4.04,880,106712,1604,879544800.0
3.94,780,86944,1442,1010354400.0
4.16,912,113052,1673,773269200.0
4.13,461,115201,1008,1012773600.0
3.62,232,1595,135,1086210000.0
4.22,170,28,1,1144875600.0
4.13,442,45,5,1012514400.0
4.01,544,5653,225,1091307600.0
4.09,496,5141,184,1162245600.0
3.97,512,63,8,1150146000.0
4.12,596,17071,708,1055710800.0
4.33,608,24253,1070,1024261200.0
4.09,407,24751,2219,1169503200.0
4.10,670,104,9,1111096800.0
4.10,560,4123,145,1130796000.0
4.18,576,9255,724,1017694800.0
4.18,560,119,10,1017867600.0
4.34,144,5874,281,1161637200.0
4.37,144,5406,237,1168293600.0
3.87,592,1738,235,1162245600.0
3.82,1074,36,5,874616400.0
3.88,80,87,10,1030827600.0
3.89,160,874,19,1201903200.0
4.14,228,178,12,1077573600.0
2.00,498,1,0,896475600.0
4.23,192,1509,80,1029013200.0
3.57,608,74,4,1114462800.0
3.95,291,4922,95,1159822800.0
4.01,448,6437,81,1146517200.0
3.83,362,7756,283,1172527200.0
3.97,479,15813,871,1098651600.0
3.79,384,6145,202,1159822800.0
3.90,544,698,19,1170712800.0
4.14,320,31058,927,541720800.0
4.01,480,6980,229,1128373200.0
3.87,338,3049,32,1133820000.0
4.03,428,11193,123,809902800.0
3.86,893,1189,23,1117573200.0
4.02,448,10113,263,1078178400.0
4.05,423,12027,105,775688400.0
4.04,458,14611,208,710456400.0
4.03,434,7060,113,1109628000.0
3.99,394,8768,306,1015279200.0
4.02,412,10781,86,844117200.0
4.19,438,10882,104,1096923600.0
3.85,350,3869,50,852069600.0
3.90,128,1050,59,938811600.0
3.83,335,3507,66,968101200.0
3.98,450,8045,98,973029600.0
3.92,384,922,20,1170108000.0
3.98,342,9217,168,907189200.0
3.94,320,4349,103,1122843600.0
3.78,393,2668,148,1130187600.0
4.19,319,19520,330,568332000.0
4.09,250,61,9,959202000.0
3.36,181,360,34,1113771600.0
3.85,206,4933,313,822952800.0
3.78,176,1385,75,904338000.0
3.99,288,1777,129,1163455200.0
3.67,148,3581,224,1076018400.0
3.85,227,601,42,939675600.0
3.75,208,20,1,811112400.0
3.82,148,527,54,160264800.0
3.97,518,1005,253,1128114000.0
3.60,179,120,12,1159650000.0
3.97,256,574,22,827704800.0
3.46,555,808,112,1180645200.0
3.46,559,220,25,1035756000.0
3.87,112,190,16,920239200.0
4.04,80,73,2,904942800.0
4.19,32,2401,115,876085200.0
4.07,160,55751,3104,916869600.0
3.89,398,30029,1818,1145912400.0
3.89,322,165,24,921448800.0
4.14,384,14,3,1138744800.0
3.83,192,14,0,1044050400.0
4.21,264,13518,473,1162418400.0
3.99,240,1958,95,1057525200.0
3.99,336,152,9,1093813200.0
3.96,180,294,14,1105999200.0
3.95,172,326,10,1097528400.0
4.00,182,347,17,1093294800.0
4.29,356,282,24,1130187600.0
4.27,293,873,78,1164924000.0
4.12,304,30333,1293,1104876000.0
3.82,3,2913,245,1151701200.0
3.78,199,774,157,1143496800.0
3.78,192,17,1,959806800.0
3.79,208,335,11,1154379600.0
4.37,64,3682,133,1163455200.0
4.41,24,28824,132,1084222800.0
3.68,278,10,1,1004130000.0
3.87,538,747,75,912463200.0
4.04,192,38148,1310,1565038800.0
3.51,184,172,13,1144184400.0
4.20,287,10,3,964386000.0
3.98,248,141,24,707432400.0
4.12,342,180,9,433976400.0
3.92,112,373,67,1095022800.0
4.13,200,371,43,1063573200.0
4.02,352,168,17,1325541600.0
4.08,224,267,28,1111615200.0
4.38,830,1970,206,1178744400.0
4.28,422,2760,158,986072400.0
4.09,384,903,40,822952800.0
4.26,414,3135,75,1017608400.0
4.19,396,20,0,946677600.0
3.88,186,275,6,410133600.0
3.82,795,200,38,1125522000.0
3.92,192,797,72,946677600.0
3.46,224,11,1,1150318800.0
3.88,208,463,65,991342800.0
4.12,192,437,45,1063832400.0
3.91,182,149,7,-1399075200.0
3.69,449,3261,384,1047679200.0
4.07,560,130,5,1077228000.0
3.93,320,52578,2464,1117486800.0
3.98,358,2241,106,1055710800.0
3.91,369,1356,69,1066510800.0
4.01,264,8965,623,1050354000.0
4.00,444,88241,5652,1003179600.0
4.06,446,4863,409,979596000.0
4.06,462,537,65,988232400.0
4.17,544,80,11,1001624400.0
4.14,624,551,52,1034024400.0
3.59,240,1577,181,1110232800.0
3.77,304,447,33,1017694800.0
3.89,425,1262,90,1066078800.0
3.55,192,592,52,1078351200.0
4.19,448,837,102,1031173200.0
4.15,608,620,83,1159218000.0
4.28,688,5749,285,879199200.0
3.98,335,633,115,1098910800.0
4.10,246,2386,178,1097528400.0
3.93,210,2814,258,673563600.0
3.99,277,8461,553,982015200.0
4.07,304,4038,297,815695200.0
3.68,393,6440,298,1028840400.0
4.11,188,13431,931,999896400.0
3.26,432,1837,245,1084222800.0
3.90,608,2013,311,1126558800.0
3.16,420,535,66,1053550800.0
3.16,379,11,1,1072735200.0
4.05,740,28,7,1072908000.0
3.98,320,42014,1304,1126558800.0
4.11,447,1097,47,1147813200.0
4.27,800,289,8,1158786000.0
3.58,320,593,62,1113253200.0
3.92,672,561,48,1110751200.0
4.48,576,5880,618,715294800.0
3.64,181,1469,39,212878800.0
3.94,144,1002,57,965077200.0
4.15,332,16755,620,809902800.0
3.77,290,22435,1912,922914000.0
3.83,4,205,49,1115672400.0
3.89,64,4,0,1057006800.0
4.07,144,25551,2576,1099951200.0
3.13,16,37,3,1080766800.0
4.19,356,57010,2634,1143838800.0
4.00,353,118,5,1088629200.0
4.00,349,10615,450,1114894800.0
3.88,237,847,68,1126126800.0
4.04,228,51,3,1064696400.0
4.43,32,11403,605,1086037200.0
4.53,544,32,2,714344400.0
3.67,120,6,0,465426000.0
3.60,135,594,35,1159650000.0
3.52,240,2826,266,-197856000.0
3.33,217,527,20,869518800.0
3.96,704,391,23,1034197200.0
4.10,464,8982,333,939070800.0
3.87,342,18327,665,1151701200.0
3.66,259,27510,1541,1130796000.0
4.09,384,362,38,713826000.0
3.91,303,16168,505,1175374800.0
4.26,368,3551,133,947973600.0
4.43,96,257,12,1356472800.0
4.29,64,2508,63,1033419600.0
4.13,64,2082,76,1050354000.0
4.17,64,3,0,1078092000.0
4.21,64,3134,98,1088456400.0
4.25,64,7764,67,1105999200.0
4.23,648,183,24,1080594000.0
3.79,248,204,5,1005516000.0
3.49,528,30,4,1052773200.0
4.27,544,755,73,1147122000.0
4.13,299,63,3,1054414800.0
3.77,240,927,90,1128114000.0
4.17,370,345122,15199,1062450000.0
